year,coc_number,rate_homeless,rate_sheltered,rate_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation
2017,KS-503,19.982711586604847,18.07425036765944,1.9084612189454069,178154,2.0227442207308,1.74046611785889,16.7999992370605,11.247992515564,22.3148384094238,35.7586402893066,12.3991870880127,0,1142,2.24459624290466,1,0,4.01020812988281,44.0400009155273,10.62619972229,4.01466226577759,93.0,15.5913906097412,791.5623561637684,1210.637987359251,141.0016053526724,8.86873154686395,2640.8612773218674,1707.1746915589883,91783,-792,-0.109256893396378,31.7073860168457,26.0039443969727,12.0067539215088,69.2902221679688,8.73487,0.147984072566032,33.0400009155273,78.6699981689453,1.13999998569489,42.0999984741211
2017,KS-505,2.2233015686247684,1.9325621327276832,0.2907394358970851,584716,12.5721372886504,2.10169219970703,16.0,12.0001840591431,17.9596042633057,30.9987506866455,4.18691205978394,1,1196,1.16136121749878,0,1,3.25562286376953,45.0,5.5377311706543,1.45029616355896,96.0,2.92696952819824,474.4525547445255,752.5191717004494,490.3406098003133,2.5995526033151135,2703.945163121926,1359.1726581793553,298126,2198,-0.140727043151855,26.2182140350342,16.1179294586182,8.07945537567139,44.1064949035645,9.29829,0.200320288538933,33.2099990844727,77.7733306884766,1.10000002384186,39.8299980163574
2017,KS-507,7.064985604325379,6.097552667185356,0.967432937140023,1467802,6.83801888586073,1.64648389816284,18.2152900695801,11.4802408218384,20.3920936584473,32.9872589111328,7.65950393676758,0,1714,2.21328091621399,0,0,4.02099895477295,42.9825973510742,12.6509580612183,2.6648256778717,84.8337097167969,22.8752498626709,303.99876822623213,1054.6722241828259,162.31072038326695,9.722019727456429,2689.885965545762,1620.811253833964,726833,-11649,-0.794040143489838,28.5960464477539,20.0935287475586,10.8311023712158,72.9112548828125,9.14939825806886,0.16841447353363,33.9136047363281,78.5131149291992,1.64484190940857,35.4146308898926
2017,KY-500,5.791518470465943,4.224226100881087,1.5672923695848555,3349726,3.01612666393076,1.58788681030273,16.2997589111328,11.767728805542,23.3693695068359,30.5476303100586,5.70104217529297,0,4390,1.86146819591522,0,0,5.46802997589111,45.2638549804688,18.416431427002,3.8168740272522,90.1155700683594,9.05330848693848,436.54018268956924,286.1129537162144,92.32098386554603,6.212448421154446,2559.140658071735,1593.9990315625816,1692149,1002,0.0742472186684608,26.5585117340088,24.9948062896729,9.84312534332275,79.6784057617188,9.90188877112934,0.148569837212563,40.501407623291,76.8752670288086,4.16625738143921,48.4720001220703
2017,KY-501,13.475209654192758,11.507359888445073,1.9678497657476852,767335,9.73345803133039,1.84530019760132,13.6999998092651,12.0752058029175,23.2788963317871,38.7859077453613,6.70800447463989,1,5761,1.74993169307709,1,0,4.48490285873413,48.2900009155273,14.5265102386475,6.1706223487854,89.0,15.0289278030396,2145.659979018291,510.9502368587383,279.5649879127109,4.07905282568891,2470.863442955163,1531.9254302227841,396276,655,-0.219546496868134,33.3356971740723,34.2127952575684,9.57241535186768,66.3820343017578,9.35972,0.191272348165512,39.9700012207031,77.6500015258789,4.26000022888184,47.9899978637695
2017,KY-502,32.94133871594599,31.34285320261274,1.5984855133332498,319052,7.60135559181623,1.88706958293915,13.3000001907349,10.1475801467896,26.7644367218018,46.4326667785645,5.23555183410645,1,2829,2.10061764717102,1,0,3.62388825416565,49.6199989318848,17.0523929595947,4.43696689605713,92.0,7.51487159729004,1465.1843586625378,700.1679976931661,400.37360681017515,4.262628035555332,2465.93031856876,1251.3947569675163,162646,2180,0.0416165590286255,31.9213218688965,30.8045902252197,8.35836791992188,56.8680000305176,8.83352,0.19827102124691,39.6500015258789,76.3000030517578,4.80999994277954,45.0200004577637
2017,LA-500,5.39900458688541,3.947171420664123,1.4518331662212867,661233,6.29776193035239,1.65350484848022,17.2565269470215,9.71341896057129,24.0895080566406,31.1548385620117,8.01351451873779,0,1139,2.99609637260437,0,0,7.35401582717896,48.2632179260254,20.9035243988037,4.35662603378296,87.1219253540039,5.34535789489746,2755.6398425365946,399.3902300701871,148.40457145968216,2.7524337109611894,2756.00280082815,1366.9311725216376,337873,-2605,-0.330245316028595,28.1955986022949,34.2904624938965,7.51431226730347,80.17236328125,9.96906678511206,0.184976324439049,59.4375076293945,82.5070266723633,6.55456113815308,78.3595123291016
2017,LA-502,7.255611664695108,6.2784949075585175,0.9771167571365906,481007,6.63187030121189,1.76073014736176,17.4293727874756,11.1245107650757,27.3850116729736,36.322624206543,8.22402954101563,0,1736,2.11004829406738,1,0,6.42752075195313,49.1655158996582,22.7370910644531,4.77558135986328,82.9505310058594,4.6708517074585,3943.2482271567774,368.9551295511292,120.16457140956369,5.945859415767338,2627.986702896216,1582.4925624783007,247842,-3823,-0.973683714866638,31.9485664367676,41.2275428771973,11.5603380203247,77.0536193847656,11.0583121952071,0.16616278886795,53.5591468811035,82.7275161743164,3.79006791114807,61.8653106689453
2017,LA-503,15.646309226872686,9.332464227558189,6.3138449993144965,831506,17.2816066466804,2.0495457649231,14.5707187652588,15.1396808624268,32.5024223327637,45.6940689086914,8.50412368774414,1,3526,1.97422432899475,1,0,5.52541255950928,51.8520812988281,19.3661861419678,8.31669521331787,96.4179840087891,17.1014518737793,4178.875438060579,1035.3623425447322,359.0112398467359,2.645801713998456,2325.443231918952,1480.1336370392999,431248,414,-0.751315414905548,36.5810890197754,43.6776580810547,7.03493499755859,68.7109985351563,10.2473890562305,0.195185974240303,59.6782379150391,82.9536514282227,6.74571180343628,65.1033935546875
2017,LA-505,5.220384897567583,4.514927478977369,0.7054574185902139,354380,12.8565678224049,1.47081565856934,18.1421279907227,10.5506267547607,29.0207595825195,37.8084831237793,7.03631210327148,0,0,2.47454905509949,0,0,6.94450902938843,50.039608001709,25.0276527404785,5.6374683380127,88.6572647094727,3.64371061325073,3725.0126982335346,243.83430216152152,78.05180879282126,3.104012641796941,2704.4133416107,1534.313448840228,181375,-1708,-0.0983289182186127,30.0809535980225,41.4166030883789,8.78737831115723,79.4459381103516,11.3662909301879,0.154819279909134,53.0620269775391,82.0074157714844,5.33088207244873,66.9462051391602
